angleX,angleY,angleZ,Time,Label
40,-25,-7,23:23:33,Long Standing
41,-25,-6,23:23:33,Long Standing
40,-25,-7,23:23:34,Long Standing
41,-25,-6,23:23:34,Long Standing
41,-25,-6,23:23:35,Long Standing
40,-25,-6,23:23:35,Long Standing
40,-26,-6,23:23:36,Long Standing
40,-25,-7,23:23:36,Long Standing
41,-25,-6,23:23:37,Long Standing
41,-26,-6,23:23:37,Long Standing
35,-27,-9,23:23:38,Bowing
18,-48,-8,23:23:38,Bowing
-15,-45,-13,23:23:39,Bowing
-9,-45,-17,23:23:39,Bowing
-6,-44,-20,23:23:40,Bowing
-4,-44,-20,23:23:40,Bowing
-6,-44,-19,23:23:41,Bowing
-3,-45,-16,23:23:41,Bowing
-6,-45,-18,23:23:42,Bowing
0,-46,-12,23:23:42,Bowing
8,-43,6,23:23:43,Short Standing
11,-45,11,23:23:43,Short Standing
11,-48,12,23:23:44,Short Standing
13,-45,4,23:23:44,Short Standing
19,-38,14,23:23:45,Short Standing
28,-39,10,23:23:45,Short Standing
16,-17,26,23:23:46,1st Prostration
30,-26,34,23:23:47,1st Prostration
28,-29,25,23:23:47,1st Prostration
28,-28,27,23:23:48,1st Prostration
28,-27,28,23:23:48,1st Prostration
28,-27,28,23:23:49,1st Prostration
28,-28,27,23:23:49,1st Prostration
29,-25,30,23:23:50,1st Prostration
26,-17,38,23:23:50,Short Sitting
8,-27,36,23:23:51,Short Sitting
14,-21,39,23:23:51,Short Sitting
28,-11,35,23:23:52,Short Sitting
31,-12,34,23:23:52,Short Sitting
26,-6,37,23:23:53,Short Sitting
20,-25,30,23:23:53,2nd Prostration
26,-17,35,23:23:54,2nd Prostration
29,-23,31,23:23:54,2nd Prostration
29,-24,30,23:23:55,2nd Prostration
30,-23,31,23:23:55,2nd Prostration
